ds,yhat,company,model
1999-07-15,95.70244111641009,Amazon,Prophet
1999-07-16,94.05536422982621,Amazon,Prophet
1999-07-19,94.66115617014613,Amazon,Prophet
1999-07-20,96.2867779046115,Amazon,Prophet
1999-07-21,96.43467068098786,Amazon,Prophet
1999-07-22,95.21897017525907,Amazon,Prophet
1999-07-23,92.12755617899387,Amazon,Prophet
1999-07-26,88.64097830603419,Amazon,Prophet
1999-07-27,89.05552966351519,Amazon,Prophet
1999-07-28,88.10281132476246,Amazon,Prophet
1999-07-29,85.91496433625242,Amazon,Prophet
1999-07-30,81.99578080903437,Amazon,Prophet
1999-08-02,77.01342239549297,Amazon,Prophet
1999-08-03,77.28467235168344,Amazon,Prophet
1999-08-04,76.37162312246772,Amazon,Prophet
1999-08-05,74.40479206295325,Amazon,Prophet
1999-08-06,70.88313436412682,Amazon,Prophet
1999-08-09,68.05803087601028,Amazon,Prophet
1999-08-10,69.32441101988393,Amazon,Prophet
1999-08-11,69.51562722133768,Amazon,Prophet
1999-08-12,68.74185715397942,Amazon,Prophet
1999-08-13,66.48023193640697,Amazon,Prophet
1999-08-16,67.60530571472005,Amazon,Prophet
1999-08-17,70.16640189526535,Amazon,Prophet
1999-08-18,71.60278849384405,Amazon,Prophet
1999-08-19,72.00290369218992,Amazon,Prophet
1999-08-20,70.82362532899955,Amazon,Prophet
1999-08-23,74.47361239391365,Amazon,Prophet
1999-08-24,77.58994052931362,Amazon,Prophet
1999-08-25,79.42227696559452,Amazon,Prophet
1999-08-26,80.05380405647615,Amazon,Prophet
1999-08-27,78.93918514426474,Amazon,Prophet
1999-08-30,81.8057693519388,Amazon,Prophet
1999-08-31,84.357327948693,Amazon,Prophet
1999-09-01,85.49080725724724,Amazon,Prophet
1999-09-02,85.30353834170675,Amazon,Prophet
1999-09-03,83.26627522749736,Amazon,Prophet
1999-09-07,84.32597255058303,Amazon,Prophet
1999-09-08,84.30252753019141,Amazon,Prophet
1999-09-09,82.971919083292,Amazon,Prophet
1999-09-10,79.82441359603779,Amazon,Prophet
1999-09-13,76.52889025314997,Amazon,Prophet
1999-09-14,77.12257574705477,Amazon,Prophet
1999-09-15,76.401151504683,Amazon,Prophet
1999-09-16,74.49138214796103,Amazon,Prophet
1999-09-17,70.8903957714427,Amazon,Prophet
1999-09-20,67.0196767205354,Amazon,Prophet
1999-09-21,67.56531278803826,Amazon,Prophet
1999-09-22,66.91864637668485,Amazon,Prophet
1999-09-23,65.19889243620854,Amazon,Prophet
1999-09-24,61.89366282720348,Amazon,Prophet
1999-09-27,59.425001475734526,Amazon,Prophet
1999-09-28,60.67943574243153,Amazon,Prophet
1999-09-29,60.779130614929514,Amazon,Prophet
1999-09-30,59.82760278447602,Amazon,Prophet
1999-10-01,57.29680488486949,Amazon,Prophet
1999-10-04,57.039004206740536,Amazon,Prophet
1999-10-05,58.94729257926057,Amazon,Prophet
1999-10-06,59.63948776045338,Amazon,Prophet
1999-10-07,59.20947089567676,Amazon,Prophet
1999-10-08,57.12128976003194,Amazon,Prophet
1999-10-11,57.66706240171526,Amazon,Prophet
1999-10-12,59.66121210913228,Amazon,Prophet
1999-10-13,60.349508484488055,Amazon,Prophet
1999-10-14,59.829374478240595,Amazon,Prophet
1999-10-15,57.57012024476314,Amazon,Prophet
1999-10-18,57.19205543578513,Amazon,Prophet
1999-10-19,58.7725704868273,Amazon,Prophet
1999-10-20,59.012277750658825,Amazon,Prophet
1999-10-21,58.020207202694365,Amazon,Prophet
1999-10-22,55.277505722352544,Amazon,Prophet
1999-10-25,53.496566512358044,Amazon,Prophet
1999-10-26,54.66182679914072,Amazon,Prophet
1999-10-27,54.52881444977761,Amazon,Prophet
1999-10-28,53.21480555925767,Amazon,Prophet
1999-10-29,50.20792332684731,Amazon,Prophet
1999-11-01,48.02931832917135,Amazon,Prophet
1999-11-02,49.20212097189131,Amazon,Prophet
1999-11-03,49.14702567592826,Amazon,Prophet
1999-11-04,47.9791969826721,Amazon,Prophet
1999-11-05,45.18319491159167,Amazon,Prophet
1999-11-08,43.970352427277284,Amazon,Prophet
1999-11-09,45.552286716084005,Amazon,Prophet
1999-11-10,45.93588063706611,Amazon,Prophet
1999-11-11,45.2269954681413,Amazon,Prophet
1999-11-12,42.90059379856635,Amazon,Prophet
1999-11-15,43.064541296100145,Amazon,Prophet
1999-11-16,45.064196411110466,Amazon,Prophet
1999-11-17,45.83103279308251,Amazon,Prophet
1999-11-18,45.46378635658907,Amazon,Prophet
1999-11-19,43.431297960782814,Amazon,Prophet
1999-11-22,44.146691504203055,Amazon,Prophet
1999-11-23,46.211662146763246,Amazon,Prophet
1999-11-24,46.983595421830685,Amazon,Prophet
1999-11-26,44.41998996462232,Amazon,Prophet
1999-11-29,44.50931065409516,Amazon,Prophet
1999-11-30,46.28567874205981,Amazon,Prophet
1999-12-01,46.7402312173251,Amazon,Prophet
1999-12-02,45.98051724522779,Amazon,Prophet
1999-12-03,43.485679493670084,Amazon,Prophet
1999-12-06,42.5145425423893,Amazon,Prophet
1999-12-07,43.96102687391607,Amazon,Prophet
1999-12-08,44.10881865024669,Amazon,Prophet
1999-12-09,43.07131024539086,Amazon,Prophet
1999-12-10,40.3326909824701,Amazon,Prophet
1999-12-13,38.87110266583391,Amazon,Prophet
1999-12-14,40.24177668854777,Amazon,Prophet
1999-12-15,40.35877666333112,Amazon,Prophet
1999-12-16,39.334734088437166,Amazon,Prophet
1999-12-17,36.65216359911048,Amazon,Prophet
1999-12-20,35.58548263218866,Amazon,Prophet
1999-12-21,37.15053409910371,Amazon,Prophet
1999-12-22,37.48565207883267,Amazon,Prophet
1999-12-23,36.69844485030119,Amazon,Prophet
1999-12-27,33.982480787372964,Amazon,Prophet
1999-12-28,35.80366824269673,Amazon,Prophet
1999-12-29,36.38588140331541,Amazon,Prophet
1999-12-30,35.83356253492671,Amazon,Prophet
1999-12-31,33.6215686189246,Amazon,Prophet
2000-01-03,33.89465150006097,Amazon,Prophet
2000-01-04,35.865345308818036,Amazon,Prophet
2000-01-05,36.57982495923123,Amazon,Prophet
2000-01-06,36.14390039831092,Amazon,Prophet
2000-01-07,34.034275847409475,Amazon,Prophet
2000-01-10,34.55396186710293,Amazon,Prophet
2000-01-11,36.595534574790975,Amazon,Prophet
2000-01-12,37.37973464597296,Amazon,Prophet
2000-01-13,37.0148782796642,Amazon,Prophet
2000-01-14,34.97989121345511,Amazon,Prophet
2000-01-18,37.90466162305284,Amazon,Prophet
2000-01-19,38.79851090517627,Amazon,Prophet
2000-01-20,38.54965886785406,Amazon,Prophet
2000-01-21,36.63532859600858,Amazon,Prophet
2000-01-24,37.78017149547945,Amazon,Prophet
2000-01-25,40.03466397848738,Amazon,Prophet
2000-01-26,41.02726925866,Amazon,Prophet
2000-01-27,40.86088761850738,Amazon,Prophet
2000-01-28,39.008293731782864,Amazon,Prophet
2000-01-31,40.170801004964105,Amazon,Prophet
2000-02-01,42.362309983189306,Amazon,Prophet
2000-02-02,43.2520992673849,Amazon,Prophet
2000-02-03,42.94073851099556,Amazon,Prophet
2000-02-04,40.89941193362581,Amazon,Prophet
2000-02-07,41.22982817936132,Amazon,Prophet
2000-02-08,43.05868203627355,Amazon,Prophet
2000-02-09,43.54711116502682,Amazon,Prophet
2000-02-10,42.799371406790144,Amazon,Prophet
2000-02-11,40.291144735891734,Amazon,Prophet
2000-02-14,39.093106747715964,Amazon,Prophet
2000-02-15,40.3910543023883,Amazon,Prophet
2000-02-16,40.34935413854595,Amazon,Prophet
2000-02-17,39.079402242399695,Amazon,Prophet
2000-02-18,36.06397802515464,Amazon,Prophet
2000-02-22,34.417511435588494,Amazon,Prophet
2000-02-23,34.03858419744978,Amazon,Prophet
2000-02-24,32.48029022700764,Amazon,Prophet
2000-02-25,29.228543777500835,Amazon,Prophet
2000-02-28,26.286923730683345,Amazon,Prophet
2000-02-29,27.187385833970893,Amazon,Prophet
2000-03-01,26.846962202308863,Amazon,Prophet
2000-03-02,25.378823188224988,Amazon,Prophet
2000-03-03,22.265950462303383,Amazon,Prophet
2000-03-06,19.995668938882236,Amazon,Prophet
2000-03-07,21.19041537786165,Amazon,Prophet
2000-03-08,21.171870125977552,Amazon,Prophet
2000-03-09,20.048625099738974,Amazon,Prophet
2000-03-10,17.299282394967385,Amazon,Prophet
2000-03-13,16.193070900496828,Amazon,Prophet
2000-03-14,17.790056769765684,Amazon,Prophet
2000-03-15,18.17722204246428,Amazon,Prophet
2000-03-16,17.461965726153863,Amazon,Prophet
2000-03-17,15.122370185128794,Amazon,Prophet
2000-03-20,15.260184298662793,Amazon,Prophet
2000-03-21,17.280882851690855,Amazon,Prophet
2000-03-22,18.099359822933103,Amazon,Prophet
2000-03-23,17.82523232244963,Amazon,Prophet
2000-03-24,15.93885772731229,Amazon,Prophet
2000-03-27,17.52937897241359,Amazon,Prophet
2000-03-28,20.07036361217143,Amazon,Prophet
2000-03-29,21.428277347118982,Amazon,Prophet
2000-03-30,21.71231277975263,Amazon,Prophet
2000-03-31,20.401525549142768,Amazon,Prophet
2000-04-03,23.795832878142914,Amazon,Prophet
2000-04-04,26.949556279535987,Amazon,Prophet
2000-04-05,28.91638346279265,Amazon,Prophet
2000-04-06,29.79840633522834,Amazon,Prophet
2000-04-07,29.06680730273276,Amazon,Prophet
2000-04-10,33.99860861626108,Amazon,Prophet
2000-04-11,37.56744368347972,Amazon,Prophet
2000-04-12,39.885251191633884,Amazon,Prophet
2000-04-13,41.04527059100026,Amazon,Prophet
2000-04-14,40.510427120022335,Amazon,Prophet
2000-04-17,45.476136097814724,Amazon,Prophet
2000-04-18,48.853865745241116,Amazon,Prophet
2000-04-19,50.87453487568187,Amazon,Prophet
2000-04-20,51.63098502848309,Amazon,Prophet
2000-04-24,53.439618319612265,Amazon,Prophet
2000-04-25,55.940156113342454,Amazon,Prophet
2000-04-26,57.01334984664996,Amazon,Prophet
2000-04-27,56.76402358808873,Amazon,Prophet
2000-04-28,54.669821474382125,Amazon,Prophet
2000-05-01,54.247470334095695,Amazon,Prophet
2000-05-02,55.668176095977536,Amazon,Prophet
2000-05-03,55.69400156876523,Amazon,Prophet
2000-05-04,54.44538611674472,Amazon,Prophet
2000-05-05,51.414900694429676,Amazon,Prophet
2000-05-08,48.6944042880894,Amazon,Prophet
2000-05-09,49.5560918942599,Amazon,Prophet
2000-05-10,49.140287910706284,Amazon,Prophet
2000-05-11,47.57265825778596,Amazon,Prophet
2000-05-12,44.3487601010376,Amazon,Prophet
2000-05-15,41.79694460134917,Amazon,Prophet
2000-05-16,42.95157516124641,Amazon,Prophet
2000-05-17,42.93524348820446,Amazon,Prophet
2000-05-18,41.86362128798183,Amazon,Prophet
2000-05-19,39.22063789132373,Amazon,Prophet
2000-05-22,38.785976108105615,Amazon,Prophet
2000-05-23,40.722032086413684,Amazon,Prophet
2000-05-24,41.49955621174193,Amazon,Prophet
2000-05-25,41.219162202507036,Amazon,Prophet
2000-05-26,39.35032786375364,Amazon,Prophet
2000-05-30,43.52706162831208,Amazon,Prophet
2000-05-31,44.81885344031553,Amazon,Prophet
2000-06-01,44.97771180972662,Amazon,Prophet
2000-06-02,43.47016911831986,Amazon,Prophet
2000-06-05,45.745974881619325,Amazon,Prophet
2000-06-06,48.329394951256006,Amazon,Prophet
2000-06-07,49.6233618763438,Amazon,Prophet
2000-06-08,49.732281610662504,Amazon,Prophet
2000-06-09,48.13290513083834,Amazon,Prophet
2000-06-12,49.99769116620901,Amazon,Prophet
2000-06-13,52.43979462727662,Amazon,Prophet
2000-06-14,53.61063265619445,Amazon,Prophet
2000-06-15,53.626033833984685,Amazon,Prophet
2000-06-16,51.973181808396774,Amazon,Prophet
2000-06-19,54.001060788130054,Amazon,Prophet
2000-06-20,56.62435284073784,Amazon,Prophet
2000-06-21,58.04422541057938,Amazon,Prophet
2000-06-22,58.37586650882051,Amazon,Prophet
2000-06-23,57.10354241303976,Amazon,Prophet
2000-06-26,60.59625132857142,Amazon,Prophet
2000-06-27,63.784445221261734,Amazon,Prophet
2000-06-28,65.78747419216245,Amazon,Prophet
2000-06-29,66.70631970186452,Amazon,Prophet
2000-06-30,66.01002122975142,Amazon,Prophet
2000-07-03,71.00364340384267,Amazon,Prophet
2000-07-05,76.84761613078238,Amazon,Prophet
2000-07-06,77.94462064190313,Amazon,Prophet
2000-07-07,77.31121945956434,Amazon,Prophet
2000-07-10,81.71291586224677,Amazon,Prophet
2000-07-11,84.79707937629816,Amazon,Prophet
2000-07-12,86.46500515615605,Amazon,Prophet
2000-07-13,86.80697219465188,Amazon,Prophet
2000-07-14,85.28575663207157,Amazon,Prophet
2000-07-17,86.32539069646512,Amazon,Prophet
2000-07-18,88.10138301100721,Amazon,Prophet
2000-07-19,88.39565610903466,Amazon,Prophet
2000-07-20,87.31816891163719,Amazon,Prophet
2000-07-21,84.35270185987241,Amazon,Prophet
2000-07-24,81.13222083093169,Amazon,Prophet
2000-07-25,81.58698621448517,Amazon,Prophet
2000-07-26,80.64559861900622,Amazon,Prophet
2000-07-27,78.43812343888912,Amazon,Prophet
2000-07-28,74.46681434399648,Amazon,Prophet
2000-07-31,69.12637054931236,Amazon,Prophet
2000-08-01,69.21176125301761,Amazon,Prophet
2000-08-02,68.08145534085433,Amazon,Prophet
2000-08-03,65.86793240575122,Amazon,Prophet
2000-08-04,62.07263142861662,Amazon,Prophet
2000-08-07,58.29650579270699,Amazon,Prophet
2000-08-08,59.21488482101854,Amazon,Prophet
2000-08-09,59.0494581785013,Amazon,Prophet
2000-08-10,57.91475704731354,Amazon,Prophet
2000-08-11,55.29231303950765,Amazon,Prophet
2000-08-14,55.37859873854705,Amazon,Prophet
2000-08-15,57.62143102379699,Amazon,Prophet
2000-08-16,58.75957304603244,Amazon,Prophet
2000-08-17,58.88451640041768,Amazon,Prophet
2000-08-18,57.455742210171756,Amazon,Prophet
2000-08-21,60.52973009731312,Amazon,Prophet
2000-08-22,63.51497740621306,Amazon,Prophet
2000-08-23,65.24699932803469,Amazon,Prophet
2000-08-24,65.80832367962351,Amazon,Prophet
2000-08-25,64.65242278227561,Amazon,Prophet
2000-08-28,67.54941502039878,Amazon,Prophet
2000-08-29,70.15396133656064,Amazon,Prophet
2000-08-30,71.3566898825062,Amazon,Prophet
2000-08-31,71.25143524418192,Amazon,Prophet
2000-09-01,69.30528499579624,Amazon,Prophet
2000-09-05,70.74515153688016,Amazon,Prophet
2000-09-06,70.80236887943795,Amazon,Prophet
2000-09-07,69.53992674732841,Amazon,Prophet
2000-09-08,66.44517988654033,Amazon,Prophet
2000-09-11,63.191808387862906,Amazon,Prophet
2000-09-12,63.75500764731042,Amazon,Prophet
2000-09-13,62.97903152175653,Amazon,Prophet
2000-09-14,60.990262533107426,Amazon,Prophet
2000-09-15,57.28591105196995,Amazon,Prophet
2000-09-18,52.966385465925796,Amazon,Prophet
2000-09-19,53.436712147635745,Amazon,Prophet
2000-09-20,52.697049653979455,Amazon,Prophet
2000-09-21,50.86895808749982,Amazon,Prophet
2000-09-22,47.442621615383494,Amazon,Prophet
2000-09-25,44.56197981128906,Amazon,Prophet
2000-09-26,45.67252398677049,Amazon,Prophet
2000-09-27,45.629841340211115,Amazon,Prophet
2000-09-28,44.54018665669704,Amazon,Prophet
2000-09-29,41.87808498194201,Amazon,Prophet
2000-10-02,41.28960078882036,Amazon,Prophet
2000-10-03,43.11475788916087,Amazon,Prophet
2000-10-04,43.739573632502726,Amazon,Prophet
2000-10-05,43.25872552906412,Amazon,Prophet
2000-10-06,41.13669313525555,Amazon,Prophet
2000-10-09,41.68169016729697,Amazon,Prophet
2000-10-10,43.70708364698498,Amazon,Prophet
2000-10-11,44.44054101382895,Amazon,Prophet
2000-10-12,43.977972114015046,Amazon,Prophet
2000-10-13,41.78694872751331,Amazon,Prophet
2000-10-16,41.657691206161715,Amazon,Prophet
2000-10-17,43.32870537302692,Amazon,Prophet
2000-10-18,43.65902917656679,Amazon,Prophet
2000-10-19,42.75553618682617,Amazon,Prophet
2000-10-20,40.09730804414852,Amazon,Prophet
2000-10-23,38.52673027247611,Amazon,Prophet
2000-10-24,39.742600584837476,Amazon,Prophet
2000-10-25,39.64845887110136,Amazon,Prophet
2000-10-26,38.360792963339016,Amazon,Prophet
2000-10-27,35.367225172580845,Amazon,Prophet
2000-10-30,33.149764383957304,Amazon,Prophet
2000-10-31,34.28456534182723,Amazon,Prophet
2000-11-01,34.1802198266634,Amazon,Prophet
2000-11-02,32.953016724631475,Amazon,Prophet
2000-11-03,30.088842212662886,Amazon,Prophet
2000-11-06,28.634290660785968,Amazon,Prophet
2000-11-07,30.12897955598899,Amazon,Prophet
2000-11-08,30.4249771250646,Amazon,Prophet
2000-11-09,29.629929902334194,Amazon,Prophet
2000-11-10,27.220527222256152,Amazon,Prophet
2000-11-13,27.170084596401217,Amazon,Prophet
2000-11-14,29.11426994192035,Amazon,Prophet
2000-11-15,29.835389886697026,Amazon,Prophet
2000-11-16,29.432909046604873,Amazon,Prophet
2000-11-17,27.376161302791694,Amazon,Prophet
2000-11-20,28.085926283899955,Amazon,Prophet
2000-11-21,30.17064497560711,Amazon,Prophet
2000-11-22,30.97219642584202,Amazon,Prophet
2000-11-24,28.49378884432114,Amazon,Prophet
2000-11-27,28.7581784559035,Amazon,Prophet
2000-11-28,30.60008188373542,Amazon,Prophet
2000-11-29,31.12134444452304,Amazon,Prophet
2000-11-30,30.42806608272354,Amazon,Prophet
2000-12-01,27.997984872285343,Amazon,Prophet
2000-12-04,27.19827903777548,Amazon,Prophet
2000-12-05,28.69064524552654,Amazon,Prophet
2000-12-06,28.877239413687644,Amazon,Prophet
2000-12-07,27.870842939952666,Amazon,Prophet
2000-12-08,25.15521980031904,Amazon,Prophet
2000-12-11,23.712497076007573,Amazon,Prophet
2000-12-12,25.07318900075375,Amazon,Prophet
2000-12-13,25.17271197706337,Amazon,Prophet
2000-12-14,24.124303336446403,Amazon,Prophet
2000-12-15,21.41120406656483,Amazon,Prophet
2000-12-18,20.224539269319173,Amazon,Prophet
2000-12-19,21.743251072881954,Amazon,Prophet
2000-12-20,22.0304568051289,Amazon,Prophet
2000-12-21,21.19469487432826,Amazon,Prophet
2000-12-22,18.714230548082014,Amazon,Prophet
2000-12-26,20.075228825724142,Amazon,Prophet
2000-12-27,20.620267106939238,Amazon,Prophet
2000-12-28,20.03418099939813,Amazon,Prophet
2000-12-29,17.791919682687944,Amazon,Prophet
2001-01-02,19.9472205708304,Amazon,Prophet
2001-01-03,20.646224943021366,Amazon,Prophet
2001-01-04,20.19660765375665,Amazon,Prophet
2001-01-05,18.074552756849965,Amazon,Prophet
2001-01-08,18.559257770520833,Amazon,Prophet
2001-01-09,20.588317528186735,Amazon,Prophet
2001-01-10,21.35890515218067,Amazon,Prophet
2001-01-11,20.979054146842493,Amazon,Prophet
2001-01-12,18.927509332244192,Amazon,Prophet
2001-01-16,21.770869461022457,Amazon,Prophet
2001-01-17,22.64175063647277,Amazon,Prophet
2001-01-18,22.369769271627412,Amazon,Prophet
2001-01-19,20.43277474136876,Amazon,Prophet
2001-01-22,21.51981572793673,Amazon,Prophet
2001-01-23,23.761144788574217,Amazon,Prophet
2001-01-24,24.745033225286143,Amazon,Prophet
2001-01-25,24.575192088114687,Amazon,Prophet
2001-01-26,22.72515500048881,Amazon,Prophet
2001-01-29,23.937750958741116,Amazon,Prophet
2001-01-30,26.1616320811036,Amazon,Prophet
2001-01-31,27.09205276984846,Amazon,Prophet
2001-02-01,26.82959927077458,Amazon,Prophet
2001-02-02,24.845303283204753,Amazon,Prophet
2001-02-05,25.391461159872485,Amazon,Prophet
2001-02-06,27.30492495243261,Amazon,Prophet
2001-02-07,27.882841874003134,Amazon,Prophet
2001-02-08,27.228392026204865,Amazon,Prophet
2001-02-09,24.816080603249603,Amazon,Prophet
2001-02-12,23.908772108757745,Amazon,Prophet
2001-02-13,25.300222258933093,Amazon,Prophet
2001-02-14,25.348145000550574,Amazon,Prophet
2001-02-15,24.16270385021516,Amazon,Prophet
2001-02-16,21.225531382547345,Amazon,Prophet
2001-02-20,19.81078574304478,Amazon,Prophet
2001-02-21,19.46609591072238,Amazon,Prophet
2001-02-22,17.931799069627775,Amazon,Prophet
2001-02-23,14.693734581077862,Amazon,Prophet
2001-02-26,11.733051199691786,Amazon,Prophet
2001-02-27,12.608481429015598,Amazon,Prophet
2001-02-28,12.234692102633261,Amazon,Prophet
2001-03-01,10.725608500266393,Amazon,Prophet
2001-03-02,7.565035159623978,Amazon,Prophet
2001-03-05,5.119815903056455,Amazon,Prophet
2001-03-06,6.248511369255521,Amazon,Prophet
2001-03-07,6.161381690094132,Amazon,Prophet
2001-03-08,4.967712102575273,Amazon,Prophet
2001-03-09,2.1466993853050127,Amazon,Prophet
2001-03-12,0.822201823311481,Amazon,Prophet
2001-03-13,2.3460992754041072,Amazon,Prophet
2001-03-14,2.660075760660696,Amazon,Prophet
2001-03-15,1.8713872150448694,Amazon,Prophet
2001-03-16,-0.5421315282749006,Amazon,Prophet
2001-03-19,-0.6326905727592091,Amazon,Prophet
2001-03-20,1.3082281703256413,Amazon,Prophet
2001-03-21,2.0443440441082714,Amazon,Prophet
2001-03-22,1.6848648652834868,Amazon,Prophet
2001-03-23,-0.29019287554134365,Amazon,Prophet
2001-03-26,1.0124687917378665,Amazon,Prophet
2001-03-27,3.450316862388277,Amazon,Prophet
2001-03-28,4.701958733462199,Amazon,Prophet
2001-03-29,4.877136135086776,Amazon,Prophet
2001-03-30,3.455646114711236,Amazon,Prophet
2001-04-02,6.517006129846749,Amazon,Prophet
2001-04-03,9.563737359322708,Amazon,Prophet
2001-04-04,11.428066019580292,Amazon,Prophet
2001-04-05,12.213746121022005,Amazon,Prophet
2001-04-06,11.393685095498078,Amazon,Prophet
2001-04-09,16.12476415746814,Amazon,Prophet
2001-04-10,19.653789439063004,Amazon,Prophet
2001-04-11,21.947831669128327,Amazon,Prophet
2001-04-12,23.102420058459067,Amazon,Prophet
2001-04-16,27.700678727717197,Amazon,Prophet
2001-04-17,31.169019332458685,Amazon,Prophet
2001-04-18,33.299245172815745,Amazon,Prophet
2001-04-19,34.18330977281417,Amazon,Prophet
2001-04-20,33.28431745324294,Amazon,Prophet
2001-04-23,36.653352369516455,Amazon,Prophet
2001-04-24,39.3468840003207,Amazon,Prophet
2001-04-25,40.61918740394725,Amazon,Prophet
2001-04-26,40.57228026747389,Amazon,Prophet
2001-04-27,38.680887525695425,Amazon,Prophet
2001-04-30,38.83960671419767,Amazon,Prophet
2001-05-01,40.43522511830135,Amazon,Prophet
2001-05-02,40.622071239033644,Amazon,Prophet
2001-05-03,39.518195936978636,Amazon,Prophet
2001-05-04,36.61406264394322,Amazon,Prophet
2001-05-07,34.14632191932412,Amazon,Prophet
2001-05-08,35.04676694386256,Amazon,Prophet
2001-05-09,34.64631708640691,Amazon,Prophet
2001-05-10,33.07088971196881,Amazon,Prophet
2001-05-11,29.816719494944792,Amazon,Prophet
2001-05-14,27.052017835165767,Amazon,Prophet
2001-05-15,28.10104230258451,Amazon,Prophet
2001-05-16,27.96555508323765,Amazon,Prophet
2001-05-17,26.763835533597696,Amazon,Prophet
2001-05-18,23.98256952319433,Amazon,Prophet
